EVTOPTA31308;Controversial ideas spreading.;Des ides controverses se propagent.;Kontroverse Ideen verbreiten sich.;Se ha celebrado un congreso socialista en Zimmerwald. La iniciativa de celebrar la conferencia ha partido de Name y Grimm, dos destacados socialistas suizos. Entre la gente de otros pases en acudir figuran alemanes como Ledebour y Hoffmann, franceses como Bourderon y Merrheim, italianos como Modigliani y Lazzari, rusos como Lenin y Bobrov, y muchos ms.;Difusin de ideas polmicas;;;;;;;x;;;;;;
EVTNAME31309;Socialist Conference in Kienthal;Confrence socialiste ?Kienthal;Sozialistische Konferenz in Kienthal;;Conferencia socialista en Kienthal;;;;;;x;;;;;;;
EVTDESC31309;A Socialist convention was held in Kienthal. Many leading Socialists gathered to argue over different ways of bringing about the Socialist paradise.;Une convention socialiste s'est tenue ?Kienthal. De nombreux dirigeants socialistes sont venus discuter des diffrentes mthodes ?appliquer pour mettre en place le paradis socialiste.;In Kienthal ist eine Sozialistenkonferenz abgehalten worden. Dort trafen viele fhrende Sozialisten zusammen, um verschiedene Wege zur Realisierung des sozialistischen Paradieses zu diskutieren.;Conferencia socialista en Kienthal;Se ha celebrado un congreso socialista en Kienthal. All?se han reunido muchos destacados socialistas para discutir sobre las diferentes maneras de dar cuerpo al paraso socialista.;;;;;;x;;;;;;;
EVTNAME31310;The Red Cross;La Croix-Rouge;Das Rote Kreuz;Se ha celebrado un congreso socialista en Kienthal. Han acudido muchos destacados socialistas para discutir los pros y los contras de las diferentes maneras de dar cuerpo al paraso socialista.;La Cruz Roja;;;;;;x;;;;;;;
EVTDESC31310;16 countries signed the Geneva Convention to improve the lot of soldiers wounded during combat. As a symbol they choose a reversal of the Swiss flag: A red cross on white ground.;Seize pays ont sign?la convention de Genve qui vise ?amliorer la condition des soldats blesss au combat. Ils ont choisi comme symbole l'inverse du drapeau suisse, ?savoir une croix rouge sur fond blanc.;Die Genfer Konvention zur Verbesserung der Versorgung verwundeter Soldaten auf dem Schlachtfeld wurde von 16 Staaten unterzeichnet. Als Symbol wurde eine Umkehr der schweizerischen Flagge gewhlt: Ein rotes Kreuz auf weiem Grund.;La Cruz Roja;16 pases han firmado la Convencin de Ginebra, para mejorar la suerte de los soldados heridos en combate. Como smbolo han elegido una bandera suiza a la inversa: una cruz roja sobre fondo blanco.;;;;;;x;;;;;;;
EVTOPTA31310;An idea long overdue;Enfin !;Eine lngst fllige Einrichtung;16 pases han firmado la Convencin de Ginebra, para mejorar la suerte de los soldados heridos de ejrcitos en el campo de batalla. Como smbolo eligieron la bandera suiza invertida: una cruz roja sobre un fondo blanco.;Una idea que debi?aplicarse hace mucho;;;;;;x;;;;;;;
EVTNAME32500;Pushkin Dies;Mort de Pouchkine;Puschkin stirbt;Una idea que debi?aplicarse hace mucho;Muere Pushkin;;;;;;x;;;;;;;
EVTDESC32500;One of the most influential writers in modern Russian literature, who brought Russia to par with the rest of Europe, Pushkin was known for works like 'Eugen Onegin', 'Boris Godunow', and 'The Captain's Daughter'. He died in February 1837, after a duel with a French immigrant.;L'un des crivains les plus influents de la littrature russe moderne, qui a conduit la Russie ?galit?avec le reste de l'Europe, Pouchkine, connu pour des uvres comme Eugne Onguine? Boris Godunow?et La fille du capitaine? est dcd?en Fvrier 1837, ?la suite d'un duel avec un immigrant franais. ;Puschkin, einer der einflussreichsten russischen Autoren, der Russland auf ein Niveau mit dem restlichen Europa fhrte, war durch Werke wie Eugen Onegin, Boris Godunow und Die Tochter des Kapitns berhmt geworden. Er wurde im Februar 1837 bei einem Duell mit einem franzsischen Immigranten tdlich verwundet.;Muere Pushkin;Uno de los ms influyentes escritores de la literatura rusa moderna, que pusieron a Rusia al mismo nivel que el resto de Europa, fue conocido por obras como 'Eugene Onegin', 'Boris Godunov', y 'La hija del capitn'. Muri?en febrero de 1837 tras un duelo con un inmigrante francs.;;;;;;x;;;;;;;
EVTOPTA32500;A tragic death;Une mort tragique;Ein tragischer Tod;Pushkin, uno de los ms influyentes escritores que pusieron a Rusia al mismo nivel que el resto de Europa, fue conocido por obras como 'Eugene Onegin', 'Boris Godunov', y 'La hija del capitn'. Muri?en febrero de 1837 tras un duelo con un inmigrante francs.;Una muerte trgica;;;;;;x;;;;;;;
EVTNAME32501;Committee for Polish Independence;Comit?pour l'indpendance de la Pologne;Komitee fr die Unabhngigkeit Polens;Una muerte trgica;Comit?para la independencia polaca;;;;;;x;;;;;;;
EVTDESC32501;In Paris, the Committee for Polish Independence was founded, to support the movement for Polish independence from Russia, Austria-Hungary, and Prussia.;Le comit?pour l'indpendance de la Pologne a t?fond??Paris dans le but de soutenir la libert?de la Pologne contre la Russie, l'Autriche-Hongrie et la Prusse.;In Paris wurde das Komitee fr die Unabhngigkeit Polens gegrndet, das die polnischen Freiheitsbewegung gegen Russland, sterreich-Ungarn und Preuen untersttzte.;Comit?para la independencia polaca;Se funda en Pars el comit?para la independencia polaca, que apoya el movimiento independentista polaco frente a Rusia, Austria-Hungra y Prusia.;;;;;;x;;;;;;;
EVTOPTA32501;So? Poland shall be kept off the map.;Et alors... La Pologne n'a rien ?faire sur une carte.;Na und? Polen hat auf der Landkarte nichts verloren!;Se funda en Pars el comit?para la independencia polaca, que apoya el movimiento independentista polaco contra Rusia, Austria-Hungra y Prusia.;Y? Polonia seguir?sin figurar en el mapa.;;;;;;x;;;;;;;
EVTNAME32502;Petrashevski Circle;Le cercle Petrashevski;Petraschewski-Zirkel;Y? Polonia seguir?sin figurar en el mapa.;El crculo Petrashevski;;;;;;x;;;;;;;
EVTDESC32502;Founded in 1844, the Petrashevski Circle discussed reforms in Czarist Russia. Among the Circle's members were people like Fyodor M. Dostoyevski. In May 1849, 123 members of the circle were arrested, and Petrashevsky himself was sent to Siberia.;Fond?en 1844, le cercle Petrashevski dbattait des rformes ?appliquer ?la Russie tsariste. Parmi ses membres se trouvait Fedor Mikhalovitch Dostoevski. En mai 1849, 123 d'entre eux furent arrts et Petrashevski fut envoy?en Sibrie.;Im 1844 gegrndeten Petraschewski-Zirkel diskutierten Mitglieder wie Fjodor M. Dostojewski ber Reformen des zaristischen Russlands. Im Mai 1849 wurden 123 Mitglieder des Zirkels verhaftet. Dostojewski wurde nach Sibirien geschickt.;El crculo Petrashevski;Fundado en 1844, el crculo Petrashevski discuti?reformas para la Rusia zarista. Entre sus miembros, el crculo contaba con gente como Fyodor M. Dostoyevski. En mayo de 1849, fueron arrestados 123 miembros del crculo, y Petrashevsky fue enviado a Siberia.;;;;;;x;;;;;;;
EVTOPTA32502;Serves him right!;Il ne l'a pas vol?!;Geschieht ihm Recht!;Fundado en 1844, el crculo Petrashevski discuti?reformas para la Rusia zarista, y contaba entre sus miembros a gente como Fyodor M. Dostoyevski. En mayo de 1849 fueron arrestados 123 miembros del crculo. Petrashevsky fue enviado a Siberia.;Se lo merece!;;;;;;x;;;;;;;
EVTNAME32503;The Hermitage;L'Ermitage;Die Eremitage;Le est?bien empleado!;El Hermitage;;;;;;x;;;;;;;
EVTDESC32503;The art collection in the Hermitage, built after plans of Leo von Klenze, opened in St. Petersburg. It made available to the public some of the finest and most precious pieces of art to be found in all of Russia.;La collection d'uvres d'art de l'Ermitage, construit sur des plans de Leo von Klenze, a t?ouverte au public ?Saint-Ptersbourg Ce dernier a ds lors pu admirer certaines des plus belles et plus prcieuses uvres de toute la Russie.;Die Kunstausstellung erffnet in der nach Plnen von Leo von Klenze gebauten Eremitage in St. Petersburg. Dadurch wurden einige der besten und kostbarsten Kunstschtze ganz Russlands der ffentlichkeit zugnglich.;El Ermitage;La coleccin de arte en el Hermitage, construido segn los planos de Leo von Klenze, abri?sus puertas en San Petersburgo. Permiti?al pblico ver las ms esplndidas y preciadas obras de arte que se puedan encontrar en todas las Rusias.;;;;;;x;;;;;;;
EVTOPTA32503;To the glory of the Czar!;Pour la gloire du Tsar !;Zum Ruhme des Zaren!;La coleccin de arte en el Ermitage, construido segn los planos de Leo von Klenze, abri?sus puertas en San Petersburgo. Permiti?al pblico ver las ms esplndidas y preciadas obras de arte que se puedan encontrar en todas las Rusias.;Por la gloria del Zar!;;;;;;x;;;;;;;
EVTNAME32504;Mussorgsky's 'Boris Godunov' Performed;"Reprsentation du ""Boris Godounov"" de Moussorgski";Urauffhrung von Mussorgskys Oper 'Boris Godunov';Por la gloria del Zar!;Se interpreta 'Boris Godunov', de Mussorgski;;;;;;x;;;;;;;
EVTDESC32504;On 8 February 1874, after years of work and revisions, Mussorgsky's Opera 'Boris Godunov' was published and had its inaugural performance. Seeking to blend Russian folk music with the ideas of Richard Wagner, the Opera aimed to present itself as a truly national form of music.;Le 8 fvrier 1874, aprs des annes de travail et de rvisions, l'opra de Moussorgski Boris Godounov?a t?publi?et montr? Mlant la musique traditionnelle russe et les ides de Richard Wagner, Moussorgski fait avancer l'ide de musique nationale.;Am 8. Februar 1874 wurde Mussorgskys Oper 'Boris Godunov' nach jahrelanger Arbeit und Revision verffentlicht und uraufgefhrt. In dieser Oper wurden Volksmusik und Ideen von Richard Wagner vereint. Mussorgsky untersttzt die These, dass es so etwas wie eine Nationalmusik gibt.;Se interpreta 'Boris Godunov';El 8 de febrero de 1874, despus de aos de trabajo y revisiones, se public?e interpret?la pera de Mussorgski 'Boris Godunov'. Con la pretensin de combinar la msica popular rusa con las ideas de Richard Wagner, la pera aspiraba a presentarse como un estilo musical verdaderamente forneo.;;;;;;x;;;;;;;
EVTOPTA32504;Ah, sweet music!;Ah, douce musique !;Oh, welch liebliche Musik!;El 8 de febrero de 1874, despus de aos de trabajo y revisiones, se public?e interpret?la pera de Mussorgski 'Boris Godunov'. Mezclando msica popular rusa con conceptos de Richard Wagner, Mussorgski fomenta la idea de que pueda existir una msica nacional.;Ah, qu?msica ms encantadora!;;;;;;x;;;;;;;
EVTNAME32505;The Brothers Karamazov;Les frres Karamazov;Die Brder Karamasow;Ah, qu?msica ms encantadora!;Los hermanos Karamazov;;;;;;x;;;;;;;
EVTDESC32505;In 1880, Fyodor Dostoevsky completed his magnum opus, 'The Brothers Karamazov'. One of the most arresting works in the entire history of literature, 'The Brothers Karamazov' was a comedy that developed the major themes of Dostoevsky's post-Socialist career as a writer. A comedy, perhaps, but arguably the most serious comedy ever written. In his memoir, 'The Diary of a Writer', Dostoevsky dismissed leftist criticisms of his work by remarking that no leftist had ever provided as damaging a critique of Christianity as his Chapters 'Rebellion' and 'The Grand Inquisitor' in The Brothers Karamazov. Dostoevsky's works were hugely influential not only in Russia but also throughout the West,  and not only in literary circles, but in philosophical and religious ones as well.;"En 1880, Fiodor Dostoevski a termin?son magnum opus, les frres Karamazov? Une des uvres la plus frappante dans toute l'histoire de la littrature, les frres Karamazov?est une comdie qui a dvelopp?les grands thmes de la carrire post-socialiste de Dostoevski en tant qu'crivain. Une comdie, peut-tre, mais sans doute la comdie plus srieuse jamais crite. Dans ses mmoires, ""le journal d'un crivain"", Dostoevski a rejet?ses dtracteurs de gauche sur son travail en faisant remarquer qu'aucun de gauche n'avait jamais fourni une aussi prjudiciable critique du christianisme comme dans ses chapitres rbellion?et le grand inquisiteur? Les uvres de Dostoevski ont eu une influence considrable non seulement en Russie mais aussi dans tout l'Occident, et pas seulement dans les cercles littraires, mais dans ceux philosophiques et religieux tout aussi bien. ";1880 vollendete Fjodor Dostojewski die Arbeit an seinem Opus Magnum 'Die Brder Karamasow'. Bei diesem Buch, einem der fesselndsten literarischen Werke der Menschheitsgeschichte, handelt es sich um eine Komdie, die sich um Dostojewskis post-sozialistische Karriere als Autor dreht. Es ist jedoch eine der ernstesten Komdien, die jemals geschrieben wurde. Dostojewski schmetterte in seinen Memoiren 'Tagebuch eines Autors' linke Kritik ab, indem er bemerkte, dass kein Linker jemals solch aufrttelnde Kritik an der Christenheit gebt htte, wie es in den Kapiteln 'Rebellion' und 'Der Groinquisitor' von 'Die Brder Karamasow' getan worden wre. Dostojewskis Werke bten nicht nur in Russland, sondern auch im gesamten Westen groen Einfluss aus. Dies beschrnkte sich nicht nur auch Literaturzirkel, sondern galt auch fr Philosophen und Geistliche.;Los hermanos Karamazov;En 1880, Fiodor Dostoiesvski termin?su obra magna 'Los hermanos Karamazov'. Una de las ms sugerentes obras literarias de la historia, 'Los hermanos Karamazov' era una comedia que desarrollaba los temas principales de su carrera como escritor postsocialista. Puede que se tratase de una comedia, pero tal vez fuera la comedia ms seria jams escrita. En sus memorias, 'El diario de un escritor', Dostoievski rechaz?las acusaciones de la izquierda a su trabajo diciendo que ningn izquierdista haba escrito una crtica del cristianismo ms devastadora que los captulos 'Rebelin' y 'El Gran Inquisidor' de 'Los Hermanos Karamazov'. Las obras de Dostoievski tuvieron una gran influencia, no slo en Rusia, sino en todo occidente, y no slo en crculos literarios, sino tambin filosficos y religiosos.;;;;;;x;;;;;;;
EVTOPTA32505;Sometimes two plus two must equal five.;Parfois, deux et deux font cinq.;Manchmal muss zwei plus zwei fnf ergeben.;En 1880, Fiodor Dostoiesvski termin?su obra magna 'Los hermanos Karamazov'. Una de las ms sugerentes obras literarias de la historia, 'Los hermanos Karamazov' era una comedia que desarrollaba los temas de su carrera como escritor postsocialista. Puede que se tratase de una comedia, pero tal vez fuera la comedia ms seria jams escrita. En sus memorias, 'El diario de un escritor', Dostoievski rechaz?las acusaciones de la izquierda a su trabajo diciendo que ningn izquierdista haba escrito una crtica del cristianismo ms devastadora que los captulos 'Rebelin' y 'El Gran Inquisidor' de los hermanos Karamazov. Las obras de Dostoievski tuvieron una gran influencia, no slo en Rusia, sino en todo occidente, y no slo en crculos literarios, sino tambin filosficos y religiosos.;A veces, dos ms dos suman cinco.;;;;;;x;;;;;;;
EVTNAME32506;The First Russian Railroad!;Le premier chemin de fer russe;Erste russische Eisenbahnstrecke!;A veces, dos ms dos suman cinco.;El primer ferrocarril ruso!;;;;;;x;;;;;;;
EVTDESC32506;In 1837, a 26 km-long rail line was built connecting St. Petersburg with a royal residence in Czarskoe Selo. This was the first railroad in the Russian empire.;En 1837, une voie ferre de vingt-six kilomtres a reli?Saint-Ptersbourg ?la rsidence royale de Tsarskoe Selo. Ce fut la premire voie ferre de l'Empire russe.;1837 wurde die knigliche Residenz in Czarskoe Selo ber eine 26 Kilometer lange Eisenbahnstrecke mit St. Petersburg verbunden. Dies war die erste Eisenbahnstrecke der russischen Kaiserreichs.;El primer ferrocarril ruso!;En 1837, una lnea frrea de 26 km. de longitud comunic?San Petersburgo con una residencia real en Czarskoe Selo. se fue el primer ferrocarril del imperio ruso.;;;;;;x;;;;;;;
EVTOPTA32506;You can't stop the progress!;On n'arrte pas le progrs !;Der Fortschritt ist unaufhaltbar!;En 1837, una lnea frrea de 26 km. de longitud comunic?San Petersburgo con una residencia real en Czarskoe Selo. se fue el primer ferrocarril del imperio ruso.;No se puede frenar el progreso!;;;;;;x;;;;;;;
EVTNAME32507;Shimoda Treaty;Le trait?de Shimoda;Vertrag von Shimoda;No se puede frenar el progreso!;El tratado de Shimoda;;;;;;x;;;;;;;
EVTDESC32507;The first official Russo-Japanese agreement, called the 'Treaty on Friendship, Trade, and Borders',  was signed by Russian Vice-Admiral Putyatin on February 7th 1855 in Shimoda. The northern Kuril Islands became part of Russia, while Sakhalin remained under the 'joint' jurisdiction of the two countries. Japan agreed as well to open three of its ports to Russian traders.;Le premier accord officiel russo-japonais, appel?le trait?d'amiti? de commerce, et des frontires? a t?sign?par le vice-amiral russe Putyatin le 7 Fvrier 1855 ?Shimoda. Le nord des les Kouriles est devenu partie intgrante de la Russie, tandis que Sakhaline est rest?sous le conjointe?juridiction des deux pays. Le Japon a accept? de mme, d'ouvrir trois de ses ports aux commerants russes. ;Am 7. Februar 1855 wurde in Shimoda das erste offizielle Abkommen zwischen Russland und Japan unterzeichnet - ein Handels- und Grenzvertrag, in dem auch die russisch-japanische Freundschaft bekrftigt wurde. Die nrdlichen Kurilen wurden Teil Russlands, whrend Sachhalin unter gemeinsamer Gerichtsbarkeit blieb. Japan ffnete drei seiner Hfen fr russische Handelsschiffe.;El Tratado de Shimoda;El primer acuerdo ruso-japons ('Tratado de amistad, comercio y fronteras') fue firmado por el vicealmirante ruso Putyatin en Shimoda el 7 de febrero de 1855. Las islas Kuriles septentrionales pasaron a formar parte de Rusia, mientras que Sajaln quedaba bajo jurisdiccin 'compartida' por los dos pases. Japn acept?tambin la apertura de tres de sus puertos a los comerciantes rusos.;;;;;;x;;;;;;;
EVTOPTA32507;We'll trade with Japan!;Nous commercerons avec le Japon !;Wir werden mit Japan Handel treiben!;El primer acuerdo ruso-japons ('Tratado de amistad, comercio y fronteras') fue firmado por el vicealmirante ruso Putyatin en Shimoda el 7 de febrero de 1855. Las islas Kuriles septentrionales pasaron a formar parte de Rusia, mientras que Sajaln quedaba bajo jurisdiccin 'compartida'. Japn abri?tres de sus puertos a los comerciantes rusos.;Vamos a comerciar con Japn!;;;;;;x;;;;;;;
EVTNAME32508;Moscow Art Theatre;Le thtre d'art de Moscou;Moskauer Kunsttheater;Vamos a comerciar con Japn!;Teatro del arte de Mosc?;;;;;x;;;;;;;
EVTDESC32508;The production style of Checkov's The Sea Gull has shown that the Moscow Art Theatre is almost single-handedly taking the Russian Theatre into the twentieth century.;"La mise en scne de ""la mouette"" de Tchekhov a dmontr?que le thtre d'art de Moscou conduisait quasiment ?lui seul le thtre russe au XXe sicle.";Der Produktionsstil von Tschechows 'Die Seemwe' hat gezeigt, dass das Moskauer Kunsttheater das Russische Theater quasi alleine ins 20. Jahrhundert fhrt.;Teatro del arte de Mosc?El estilo de produccin de La Gaviota, de Antn Chejov, ha demostrado que el Teatro del arte de Mosc?est?llevando por s?solo al teatro ruso hasta el siglo XX.;;;;;;x;;;;;;;
EVTOPTA32508;A fantastic production!;Une fantastique production !;Ein fantastisches Stck!;El estilo de produccin de La Gaviota, de Antn Chejov, ha demostrado que el Teatro del arte de Mosc?est?llevando por s?solo al teatro ruso hasta el siglo XX.;Una obra fantstica!;;;;;;x;;;;;;;
EVTNAME33000;Meininger Troupe Opens in Berlin;La troupe de Saxe-Meiningen ?Berlin;Meininger Theatertruppe tritt in Berlin auf;;La compaa de Meiningen inicia sus acciones en Berln;;;;;;x;;;;;;;
EVTDESC33000;The theatrical troupe of the Duchy of Saxe-Meiningen has performed their repertory in Berlin to great acclaim. They will soon begin a series of tours to nations throughout Europe.;La troupe thtrale du duch?de Saxe-Meiningen, qui interprtait son rpertoire ?Berlin, a t?acclame. Elle entreprendra bientt plusieurs tournes en Europe.;Die Theatertruppe der Grafschaft Sachsen-Meiningen hat ihr Repertoir in Berlin mit groem Erfolg aufgefhrt. Schon bald wird sie durch mehrere europischen Nationen touren.;La compaa de Meiningen inicia sus actuaciones en Berln;La compaa de teatro del principado de Sajonia-Meiningen ha interpretado su repertorio en Berln con un gran xito. Pronto comenzarn una serie de giras por naciones de toda Europa.;;;;;;x;;;;;;;
EVTOPTA33000;Amazing!;Etonnant !;Erstaunlich!;La compaa de teatro del principado de Sajonia-Meiningen ha interpretado su repertorio en Berln con un gran xito. Pronto comenzarn una serie de giras por naciones de toda Europa.;Asombroso!;;;;;;x;;;;;;;
EVTNAME33001;Carl Hagenbeck;Carl Hagenbeck;Carl Hagenbeck;;Carl Hagenbeck;;;;;;x;;;;;;;
EVTDESC33001;In 1874, Carl Hagenbeck,  the son of an animal trader, held his first show about exotic peoples in Hamburg. In 1887 he expanded on the concept, founding a circus which relied on training animals without force. Eventually in 1907, Hagenback unveiled his open-air zoo in Hamburg, an exemplary zoo of its kind.;En 1874, Carl Hagenback, le fils d'un ngociant d'animaux, a tenu sa premire exposition sur les peuples exotiques ?Hambourg. En 1887, il a largi le concept, fondant un cirque qui comptent sur les animaux entrans sans recourir ?la force. Finalement, en 1907, Hagenback a dvoil?son zoo de plein air ?Hambourg, un zoo exemplaire dans son genre. ;1874 stellte Carl Hagenbeck, der Sohn eines Tierhndlers, in Hamburg zum ersten Mal exotische Menschen zur Schau. Er erweiterte dieses Konzept und grndete 1887 einen Zirkus, der sich auf zwangfrei trainierte Tiere sttze. 1907 grndete er in Hamburg seinen vorbildhaften Freiluftzoo.;Carl Hagenbeck;En 1874, Carl Hagenback, hijo de un comerciante de animales, celebr?en Hamburgo su primer espectculo sobre gentes exticas. En 1887, expandi?el concepto, fundando un circo en el que los animales eran entrenados sin usar la fuerza bruta. Finalmente, en 1907, Hagenback inaugur?su zoolgico al aire libre en Hamburgo, modlico en su categora.;;;;;;x;;;;;;;
EVTOPTA33001;Lions, zebras and elephants for everyone!;Des lions, des zbres, des lphants - pour tout le monde !;Lwen, Zebras und Elefanten fr jedermann!;En 1874, Carl Hagenbeck, hijo de un comerciante de animales, celebr?en Hamburgo su primer espectculo sobre gentes exticas. Ms tarde expandi?el concepto, fundando en 1887 un circo en el que los animales eran entrenados sin usar la fuerza bruta, y, finalmente, inaugur?su zoolgico al aire libre, modlico en su categora, en Hamburgo en 1907.;Leones, cebras y elefantes para todos!;;;;;;x;;;;;;;
EVTNAME33002;Konrad Duden;Konrad Duden;Konrad Duden;Leones, cebras, elefantes... para todo el mundo!;Konrad Duden;;;;;;x;;;;;;;
EVTDESC33002;School director Konrad Duden published his first Complete Orthographical Dictionary of the German Language in 1880. It became the foundation for German orthography in subsequent years, and is still the definitive dictionary for the German language.;Un directeur d'cole Konrad Duden a publi?son premier dictionnaire orthographique complet de la langue allemande en 1880. C'est devenu le fondement de l'orthographe allemande dans les annes qui ont suivi, et est encore le dictionnaire dfinitif de la langue allemande. ;Der Schuldirektor Konrad Duden verffentlichte 1880 sein erstes 'Vollstndiges Orthographisches Wrterbuch der deutschen Sprache'. In den folgenden Jahren wurde dieses Werk zum Fundament der deutschen Rechtschreibung. Es ist bis heute das definitive Deutschlexikon.;Konrad Duden;El director de escuela Konrad Duden public?en 1880 su primera 'Ortografa de la lengua alemana'. Durante los aos subsiguientes, se convirti?en el fundamento de la ortografa alemana. Hoy en da, sigue siendo el diccionario de mayor autoridad de la lengua alemana.;;;;;;x;;;;;;;
EVTOPTA33002;Finally, the language will now be unified, too.;La langue est finalement unifie, elle aussi;Endlich ist auch die Sprache vereinigt!;El director de escuela Konrad Duden public?en 1880 su primera 'Ortografa de la lengua alemana'. Durante los aos subsiguientes, se convirti?en el fundamento de la ortografa alemana. Hoy en da, sigue siendo el diccionario de mayor autoridad de la lengua alemana.;Por fin el idioma estar?tambin unificado.;;;;;;x;;;;;;;
EVTNAME33005;Baghdad Railroad;La voie ferre de Bagdad;Die Bagdadbahn;Por fin se unifica tambin el idioma.;Ferrocarril de Bagdad;;;;;;x;;;;;;;
EVTDESC33005;In 1903, the Baghdad Railroad, a project prominently financed by Germans, was announced with plans to connect Constantinople and Baghdad. This marked one of the high points in the good relations between Constantinople and Berlin.;En 1903, la voie ferre de Bagdad, un projet principalement financ?par les Allemands, a t?annonce pour relier Istanbul ?Bagdad. Ces travaux ont reprsent?l'un des lments majeurs des bonnes relations entre Istanbul et Berlin.;Im Jahr 1903 wurde der Bau der Bagdad-Bahn angekndigt. Dieses Projekt, grtenteils von Deutschen finanziert, sollte Konstantinopel mit Bagdad verbinden und stellte einen Hhepunkt der Beziehungen zwischen Konstantinopel und Berlin da. ;El ferrocarril de Bagdad;En 1903, se anuncia el ferrocarril de Bagdad, proyecto con financiacin prominentemente alemana, con la pretensin de conectar Constantinopla con Bagdad. Aquello marc?uno de los puntos lgidos de las buenas relaciones entre Constantinopla y Berln.;;;;;;x;;;;;;;
EVTOPTA33005;We will fund it!;Nous la financerons !;Projekt finanzieren!;;Lo financiaremos!;;;;;;x;;;;;;;
EVTOPTB33005;It is not our problem.;Cela ne nous intresse pas;Ist nicht unser Problem;Lo financiaremos!;No es problema nuestro.;;;;;;x;;;;;;;
EVTNAME33800;Hamburg Burns! ;Hambourg en flammes ! ;Hamburg brennt!;No es problema nuestro.;Hamburgo arde! ;;;;;;x;;;;;;;
EVTDESC33800;A fire lasting three days destroyed almost one third of Hamburg. The catastrophe led to reforms in fire fighting and city development plans.;Un incendie qui a dur?trois jours a dtruit presque un tiers de la ville de Hambourg. La catastrophe impose la rforme du systme de lutte contre l'incendie et du dveloppement urbain.;Ein drei Tage lang dauerndes Feuer zerstrte fast ein Drittel von Hamburg. Die Katastrophe fhrte zur Reformation der Feuerbekmpfung und der Stadtbebauungsplne.;Hamburgo arde! ;Un incendio de tres das ha arrasado casi un tercio de Hamburgo. La catstrofe conduce a reformas en la extincin de incendios y los planes de desarrollo urbano.;;;;;;x;;;;;;;
EVTOPTA33800;Tragic!;C'est tragique !;Dammich!;Un incendio de tres das ha arrasado casi un tercio de Hamburgo. La catstrofe conduce a reformas en la extincin de incendios y los planes de desarrollo urbano.;Qu?tragedia!;;;;;;x;;;;;;;
EVTNAME33801;Sinking of the Austria;L'Austria a coul?Untergang der Austria;Qu?tragedia!;El hundimiento del Austria;;;;;;x;;;;;;;
EVTDESC33801;Off the shore of Newfoundland', the process of smoking, a method of disinfection using smoking tar, led to the sinking of the HAPAG ship Austria. 495 people, mostly emigrants from Europe, died in the incident.;"Au large de Terre-Neuve, ""l'enfumage"", une mthode de dsinfection qui emploie du goudron fumant, a fait sombrer le navire Austria. 495 personnes, pour la plupart des migrants europens, sont mortes dans l'accident.";Vor der neufundlndischen Kste fhrte das Desinfizieren mit heiem Teer zu einem Brand des Hapag-Schiffes Austria und dann zu seinem Untergang. 495 Passagiere, die meisten von ihnen europische Emigranten, kamen bei dem Unfall ums Leben.;El hundimiento del Austria;El Austria, buque de la compaa Hapag, se ha hundido frente a las costas de Terranova a causa del 'ahumado', un sistema de desinfeccin mediante humo de alquitrn. En el incidente murieron 495 personas, la mayora emigrantes procedentes de Europa.;;;;;;x;;;;;;;
EVTOPTA33801;A tragedy!;Quelle tragdie !;Eine Tragdie!;El Austria, buque de la compaa Hapag, se ha hundido frente a las costas de Terranova a causa del 'ahumado', un sistema de desinfeccin mediante humo de alquitrn. En el incidente murieron 495 personas, la mayora emigrantes procedentes de Europa.;Qu?tragedia!;;;;;;x;;;;;;;
EVTNAME33802;Hapag;Hapag;Hapag;Qu?tragedia!;Hapag;;;;;;x;;;;;;;
EVTDESC33802;Leading merchants of Hamburg founded the 'Hamburg-Amerikanische Packetfahrt Actiengesellschaft', providing for transport across the Atlantic. Their services were welcomed by the constantly growing number of emigrants to the Americas.;Des commerants importants de Hambourg ont fond?la ?Hamburg-Amerikanische Packetfahrt Actiengesellschaft, une ligne de transport transatlantique. Ce service a t?bien accueilli par les migrants, qui se rendent toujours plus nombreux en Amrique.;Die 'Hamburg-Amerikanische-Paket-Aktiengesellschaft' wurde von fhrenden Hamburger Hndlern fr den Gtertransport ber den Atlantik gegrndet. Ihre Dienstleistungen wurden von der stetig ansteigenden Zahl der Auswanderer in die amerikanischen Lnder willkommen geheien.;Hapag;Los principales comerciantes de Hamburgo fundaron el 'Hamburg-Amerikanische Packetfahrt Actiengesellschaft', proporcionando transporte para cruzar el Atlntico. Sus servicios fueron bien acogidos por el creciente nmero de emigrantes a las Amricas.;;;;;;x;;;;;;;
EVTOPTA33802;Ahoy!;Oh?!;Ahoi!;Los principales comerciantes de Hamburgo fundaron el Hamburg-Amerikanische Packetfahrt Actiengesellschaft, proporcionando transporte para cruzar el Atlntico. Sus servicios fueron bien acogidos por el creciente nmero de emigrantes a las Amricas.;Ah del barco!;;;;;;x;;;;;;;
EVTNAME33900;The Inheritance of the Duchy of Brunswick;L'hritage du duch?de Brunswick;Das Erben des Herzogtums Braunschweig;Ah del barco!;La sucesin del ducado de Brunswick;;;;;;x;;;;;;;
